Name,id_Number,gender,height_cm,weight_kg
Lance Flores,71639199909172369,Male,206,108
Lance Guidry,64713194508097969,Male,202,79
Lance Guidry,97328198812268300,Female,181,90
Lance Lang,81160198401279917,Male,174,100
Lance Lauro,91712192605066684,Male,170,107
Lance Scruggs,77274196605098537,Male,165,45
Lance Varden,61370201410189791,Male,203,72
Lance Wiley,13690199306168230,Male,183,97
Lane Revis,96106200403103216,Male,214,114
Lanette Evans,60931199703134845,Male,217,77
Lanie Blair,66217198605094342,Female,157,105
Laquita Botner,18503196504214953,Male,168,58
Lara Ayaia,65860196811226271,Male,180,115
Laraine Wawrzyniak,46630193911036157,Female,214,104
Larisa Verch,14140197903048554,Male,154,72
Larry Babcock,82725201503185233,Female,163,113
Larry Baker,64501195901269389,Male,177,58
Larry Baker,31403195309057529,Male,167,92
Larry Baldwin,72665201309031604,Male,177,85
Larry Beaudion,23428201112132447,Female,191,118
Larry Bernard,50066193706202712,Female,152,47
Larry Bernier,50287196510269686,Female,213,46
Larry Biggs,95802201104075946,Female,167,100
Larry Blackwell,56467197804054868,Male,176,45
Larry Blenman,24935200803051390,Male,165,67
Larry Burghard,83863194508201038,Female,175,91
Larry Calhoun,11521196903072014,Female,190,100
Larry Chao,84990200403052314,Female,163,55
Larry Chen,74283194209162345,Female,209,99
Larry Connor,62991199403022088,Male,180,76
Larry Corbitt,30147197805185282,Female,202,89
Larry Craft,15360197701221860,Female,205,93
Larry Dam,76477198108086790,Male,172,75
Larry Danek,49531200011197782,Female,212,77
Larry Doctor,59193192505106076,Female,166,70
Larry Duarte,33721199308117598,Male,167,81
Larry Duke,65481202004279185,Female,201,79
Larry Eckhart,91566194712276184,Female,202,53
Larry Evans,54468196909051958,Male,167,67
Larry Gadison,58606199408157815,Male,190,57
Larry Ginder,61735196110313507,Male,187,85
Larry Guinn,67773199504245965,Male,150,60
Larry Gusler,49244196602127398,Female,170,102
Larry Gusler,91014198401245828,Male,173,46
Larry Hagan,39004198908094181,Male,192,53
Larry Hagan,59868193204239711,Female,181,52
Larry Hansen,71771200708246579,Female,208,65
Larry Hayes,44287197607235452,Male,214,58
Larry Hitt,39810199801205329,Male,206,70
Larry Jones,64877197211056016,Female,151,89
Larry Jones,53812193502213991,Female,203,78
Larry Jones,37711201209224833,Female,204,56
Larry Jordan,56716199409177320,Female,153,54
Larry Kalhorn,54444199407221881,Male,208,90
Larry Kennedy,85910195809089119,Female,184,114
Larry Kiley,73695194903139384,Female,178,47
Larry Mann,59943196207163277,Male,177,70
Larry Maples,40600198303224429,Male,171,58
Larry Martin,92732199611152125,Male,172,53
Larry Mccoin,36812193203289957,Male,162,88
Larry Mckay,85155201911224727,Female,172,51
Larry Mckenzie,87099199011159257,Female,158,116
Larry Mcquinn,80706200604276133,Male,167,80
Larry Miller,10321194906197456,Female,212,107
Larry Neal,99212199104115379,Male,215,63
Larry Owen,31098202002099504,Male,177,98
Larry Phillips,41670193103318551,Male,180,80
Larry Phillips,81557198110021475,Female,216,55
Larry Pinera,16985200408021817,Male,169,59
Larry Ploss,12235195807228430,Female,199,93
Larry Potvin,19592199201215024,Male,189,67
Larry Reason,33757196106185623,Male,169,100
Larry Sheston,82875200310258585,Male,161,93
Larry Smith,71536199308192507,Female,207,104
Larry Streeter,50190196004224491,Male,214,74
Larry Studer,40274201403283054,Female,157,81
Larry Svec,24632198402121512,Female,160,108
Larry Turner,59893192409119432,Male,179,84
Larry Turner,59604197602299193,Female,160,89
Larry Tyler,83775193502206959,Male,215,100
Larry Vecker,84645200807315236,Male,215,78
Larry Warwick,12962194503111875,Female,218,97
Larry Wilson,70498194502166475,Male,192,48
Larry Wilson,89784197611134216,Male,213,52
Larry Winebrenner,76826200609051580,Female,176,82
Larry Wright,11946194612093326,Male,208,56
Larue Cummings,27336199310216708,Female,169,72
Larue Cummings,29192200606248608,Male,169,47
Lashawn Lamb,89731200606245893,Male,198,73
Latasha Church,19695194504133849,Female,170,98
Latasha Church,96760197605255973,Female,176,119
Latasha Hartley,10754194801169815,Male,177,106
Latashia Smith,28867196605132277,Female,174,48
Latonia Ashe,97148195105097444,Female,211,119
Latonia Mcclure,79976197802151923,Female,218,74
Latonya Alvarado,26447195704138538,Male,198,94
Latonya Brownlee,14453196408117981,Male,216,53
Latonya Hasty,54293197606265288,Female,174,80
Latonya Hasty,90380193010226401,Male,163,103
Latonya Wernimont,45513200406266406,Female,178,118
Latoya Cremeans,33735197202015142,Female,154,49
Latoya Fowler,81479196005237074,Female,206,116
Latoya Gifford,68662199110291499,Male,192,53
Latoya Lapointe,63551201408218289,Male,188,77
Latoya Miller,89874195703047773,Male,195,54
Latoya Palasik,86170200205072017,Female,216,114
Latoyia Smith,29179201308069612,Female,161,53
Latrice Aichele,42192193902267166,Male,214,99
Latricia Michel,17565199205014323,Male,192,101
Latricia Michel,43604197601301614,Female,165,61
Latrina Thivierge,60773199602233087,Female,170,116
Laura Anderson,22767196601147265,Male,200,67
Laura Arrington,61988198403301335,Male,186,47
Laura Austin,10784195104278243,Male,158,66
Laura Baca,27874195910306859,Male,163,96
Laura Baca,88039197608068155,Male,185,102
Laura Baillargeon,30462200808313500,Female,158,75
Laura Baillargeon,17966195201225577,Male,192,58
Laura Bishop,83552194709304931,Female,205,90
Laura Blair,17841198706267850,Female,205,64
Laura Blodgett,99401199210012295,Male,169,84
Laura Boland,82189197104088159,Male,171,60
Laura Bolinger,93883201408112163,Male,166,96
Laura Bonilla,59060199509166380,Male,166,78
Laura Bose,22575196808027334,Male,174,63
Laura Butler,10168199910225602,Male,158,111
Laura Button,52254199709074044,Female,203,106
Laura Carter,67152199807251027,Female,213,51
Laura Churchill,35205196611248653,Female,157,112
Laura Claar,84687198404122921,Male,197,89
Laura Claar,27096198102075409,Male,187,54
Laura Cousin,57743197710303345,Male,215,67
Laura Fridley,31330195301177823,Female,152,82
Laura Furtado,11341197601215166,Female,185,83
Laura Godbee,59504200406238426,Male,150,55
Laura Granger,20274195104053422,Male,216,60
Laura Harrison,71896193811126741,Male,157,77
Laura Hays,93159195402261037,Male,180,63
Laura Houck,51742196010187801,Female,207,115
Laura Jackson,26220198404106555,Male,210,106
Laura Jenkins,41562194301046467,Male,194,50
Laura Jenkins,50342192001083228,Female,194,75
Laura Johnson,54344201204278168,Male,166,117
Laura Johnson,42169200803196794,Male,189,114
Laura Joubert,28740200808062943,Female,217,112
Laura Joubert,72338199810251500,Female,156,68
Laura Kelley,49472199209105078,Male,204,59
Laura Kelley,30996201208066213,Male,203,97
Laura Kemppainen,12432194110194858,Female,181,72
Laura Kennedy,14880195804134518,Male,190,50
Laura Kerr,71720198112115895,Male,214,54
Laura Kilburn,18035195903314293,Female,187,55
Laura Kirschman,52325198311012354,Male,210,60
Laura Knight,27874200607041393,Female,216,66
Laura Lane,15080201407272211,Female,190,98
Laura Laura,51896194207153603,Male,169,49
Laura Leslie,29986198904077641,Female,205,54
Laura Lewis,31879200910183797,Female,210,103
Laura Lewis,78808197406025174,Male,202,70
Laura Li,35780199608288682,Female,214,82
Laura Li,68483202005175201,Male,216,116
Laura Lusane,97458199311127718,Female,173,95
Laura Mackey,45293195310313567,Male,162,51
Laura Martin,84343195712145414,Female,198,89
Laura Martinez,16280195608202915,Female,204,96
Laura Martinez,34160199712169247,Female,182,62
Laura Mcguire,59025198807313397,Female,173,100
Laura Mcguire,59139197111155407,Female,178,83
Laura Mchale,70108193112113254,Female,151,106
Laura Miller,79514197102254886,Female,177,58
Laura Morris,76651200101035137,Female,186,84
Laura Noel,65557201009276538,Female,150,108
Laura Peters,56312199707247803,Male,174,45
Laura Petree,75758193809083457,Female,207,45
Laura Phillips,64098200002043921,Female,169,96
Laura Pitts,51274200609099331,Female,166,58
Laura Rios,38385197509023171,Male,181,51
Laura Rivera,94570192602019532,Male,187,74
Laura Rodriguez,18673197203222895,Female,176,101
Laura Roman,16422196003223701,Female,177,109
Laura Rustad,73212197101302101,Male,161,47
Laura Sleeper,19395194602242647,Male,176,53
Laura Sleeper,78588198010091400,Male,213,66
Laura Smith,87491198403068428,Female,169,112
Laura Spohr,14369193903264182,Female,177,105
Laura Steller,35489199508145875,Female,198,114
Laura Stromberg,67486198406255836,Male,159,102
Laura Thomas,12362201510315155,Male,158,66
Laura Upshaw,57182199907143350,Female,179,96
Laura Williams,51762193011136661,Male,209,71
Laura Williams,72343198606047236,Female,167,80
Laura Williams,40525198002038040,Female,203,48
Laura Woodson,45069194508179377,Male,177,83
Laura Zvorsky,21497195507075883,Male,206,96
Laureen Magano,58787200911137862,Female,194,79
Laurel Araujo,48307199809188465,Male,191,110
Laurel Araujo,33039193005278225,Male,152,52
Laurel Haywood,67910196602259634,Male,156,57
Laurel Mccleese,93334198010074593,Female,185,101
Laurel Stone,63038196211113777,Female,196,111
Lauren Conners,27420196306263731,Male,200,71
Lauren Eubanks,23022200802156477,Female,154,49
Lauren Hernandez,20229197007125374,Female,173,100
Lauren Hill,89656193810256798,Male,206,59
Lauren Leland,89930195706077472,Female,162,62
Lauren Mitchell,24221194201273909,Male,203,66
Lauren Mitchell,99510198801314831,Male,163,57
Lauren Moorefield,36076196612198655,Male,159,57
Lauren Mumm,50977194601012740,Female,199,110
Lauren Murray,39737195005265676,Male,188,118
Lauren Orosco,59574196812192780,Female,213,83
Lauren Parado,16947194406308921,Male,200,118
Lauren Roane,88093198706082147,Male,202,103
Lauren Rodriguez,46576193512125674,Female,159,51
Lauren Williams,45600198704191767,Female,184,119
Lauren Williams,82458196707309365,Male,177,70
Lauren Williams,66600199104208992,Female,207,118
Laurence Diaz,69662196912276443,Female,192,72
Laurence Fullwood,42986195102013865,Female,209,58
Laurence Koshiol,46116196409271930,Female,212,64
Laurence Lawless,28559198712117477,Female,162,54
Laurence Mixon,76955200704216736,Male,188,81
Laurence Murphey,79767199109228430,Male,216,107
Lauri Ledbetter,83470197612229785,Female,156,108
Laurie Canida,60175199307214000,Male,199,73
Laurie Derrickson,49601201104158329,Female,208,107
Laurie Derrickson,78750196805108151,Female,199,66
Laurie Frith,59962193008239080,Male,187,119
Laurie Fritsch,59562193206125398,Male,213,45
Laurie Hawk,44816196304065172,Male,171,119
Laurie Horrigan,77171200308027200,Male,159,70
Laurie Horrigan,33633195506029531,Female,178,80
Laurie Jones,43920192604042059,Male,183,63
Laurie Odom,38721196105066605,Male,211,45
Laurie Waller,12740199109183426,Female,174,57
Laurie Walters,63532201501069692,Female,207,96
Lavenia Martin,51645198506137143,Female,153,110
Lavera Kaplan,69478199103226914,Male,173,81
Lavern Lundquist,37921194003144757,Female,188,81
Lavern Smith,93054198807098252,Female,168,80
Laverne Blackmon,72983198303252601,Female,150,83
Laverne Blackmon,77181194609191342,Female,184,64
Laverne Featherstone,59751195507291593,Female,161,55
Laverne Featherstone,11422194702156544,Male,191,52
Laverne Lawson,45809195007274881,Male,163,59
Laverne Stone,19845193407187040,Female,154,70
Laverne Williams,10666192710198291,Male,185,84
Laveta Kent,60307197305144466,Female,212,83
Lavon Warren,90851194604063728,Male,186,96
Lavone Giunta,97033200301051533,Male,154,75
Lavonia Fox,34213196701207446,Male,159,53
Lavonna Gorman,96253193811016959,Female,202,72
Lavonna Gorman,42478201504283491,Male,161,81
Lavonne Snethen,70210192810084535,Female,171,80
Lawanda Lindgren,77009193402264966,Female,210,81
Lawerence Lumsden,44680200502182655,Male,175,65
Lawrence Ackley,58735193909207265,Female,194,61
Lawrence Arpin,67285195505193492,Male,151,63
Lawrence Blanchard,43076194806208528,Male,215,96
Lawrence Boynton,37209201401087491,Female,189,51
Lawrence Brown,92483200503286029,Male,209,116
Lawrence Burns,23227198103222012,Female,197,75
Lawrence Caruthers,13615193803017906,Female,189,92
Lawrence Cho,25187197001049336,Male,155,60
Lawrence Cooper,10453201303028336,Female,195,116
Lawrence Davis,43098195505237650,Female,191,98
Lawrence Doe,18687193812025114,Male,184,113
Lawrence Doe,68405196410217048,Female,213,76
Lawrence Duncan,19071193111143872,Female,197,101
Lawrence Dyson,21050194908239326,Male,164,57
Lawrence Edminster,20043200112258270,Male,175,57
Lawrence Engel,53077199709179850,Female,179,92
Lawrence Glasco,89591195611091937,Male,156,54
Lawrence Hall,99326195912028154,Male,197,99
Lawrence Headd,28087198004265002,Male,175,52
Lawrence Hill,17759194805313734,Male,200,56
Lawrence Lundgren,64556198705204369,Male,176,75
Lawrence Martens,89235198108312841,Female,171,103
Lawrence Martens,86780194007194338,Male,156,119
Lawrence Mirr,43612197505162511,Female,185,69
Lawrence Mondragon,58135195008047740,Female,193,93
Lawrence Nanney,63319202008175548,Male,191,73
Lawrence Nordes,97060193806107453,Female,176,80
Lawrence Pugh,72237199303086063,Male,196,48
Lawrence Pugh,33781200402252253,Female,153,76
Lawrence Reeves,85905198603308748,Male,152,78
Lawrence Rodriguez,65264201603076559,Male,199,63
Lawrence Saad,60380200402093959,Male,187,69
Lawrence Saad,69681198301026908,Female,150,88
Lawrence Samson,56914198304141496,Female,183,77
Lawrence Smith,42875201111084305,Male,156,83
Lawrence Stewart,94029198109049968,Male,173,105
Lawrence Tanner,33337194103316769,Female,153,76
Lawrence Tanner,42844197101179479,Male,162,107
Lawrence Teed,43246193201087050,Male,152,47
Lawrence Temple,97357200210095209,Male,152,51
Lawrence Thomas,65102193105246374,Male,185,75
Lawrence Tuten,95991199707277770,Male,219,54
Lawrence Tuten,11910194306274713,Female,180,69
Lawrence Valdez,68342200206259903,Female,209,92
Lawrence Williams,94523193012303993,Male,204,71
Lawrence Williams,38896200709153888,Male,216,89
Lawrence Witcher,42753193503082912,Female,197,115
Lawrence Yundt,73384193306043554,Female,180,59
Lea Stock,71519195402075151,Female,219,116
Leah Diehl,60289201507185248,Female,173,56
Leah Duerr,28762200402063736,Male,176,77
Leah Fansler,61951198104194592,Male,214,111
Leah Gietz,15253197702025724,Female,192,60
Leah Gietz,47056196602202519,Male,219,61
Leah Kelly,22115197401108944,Male,177,108
Leah Russell,92328196412125839,Female,155,99
Leah Shull,52171194707117031,Male,159,108
Leah Williams,37519193307102818,Male,187,63
Leah Willis,10686193204132891,Male,215,85
Leana Oneal,56927193808237289,Male,158,51
Leann Cook,32783197505029127,Male,171,59
Leann West,25521200612029208,Male,183,61
Leanna Bennett,39328196009108312,Male,154,103
Leanna Gaines,93827197201113523,Male,211,100
Leanna Phillips,83252196712311898,Male,161,62
Leanne Ellis,54323193105157144,Male,158,69
Leatha Webster,59701197302059975,Male,166,72
Lee Anderson,42782195010265160,Female,185,53
Lee Battle,37931196407045670,Male,185,94
Lee Bozarth,25501195408222555,Male,177,63
Lee Bozarth,11171199112055947,Female,198,45
Lee Brady,95547194409146907,Male,157,80
Lee Bullock,28284198004088750,Male,176,83
Lee Coen,30564198011236053,Female,159,68
Lee Ewing,55632199612159847,Female,162,106
Lee Feathers,80116197910068304,Male,179,86
Lee Gregg,66825192412032700,Female,157,107
Lee Gregg,14860193810142793,Male,150,91
Lee Hanna,49085201809182376,Male,200,52
Lee Herrera,65037195301183242,Female,174,64
Lee Hess,17946194609152561,Male,180,65
Lee Hill,60123199309207329,Female,152,101
Lee Hobson,27963195705242855,Female,182,53
Lee Huffman,16045193303085141,Female,208,55
Lee Joiner,75290198704111615,Male,172,68
Lee Keiper,97821201111264163,Male,190,59
Lee Madden,56934199410083372,Female,184,97
Lee Mccoy,98281199209229231,Male,177,88
Lee Mclaren,34937199102025494,Male,186,103
Lee Mills,94300194302274413,Male,215,91
Lee Mitchell,75014195312185329,Female,211,92
Lee Murphy,68392193406224272,Male,157,95
Lee Nettles,49040196704138887,Male,156,71
Lee Olson,37075192607227298,Male,160,78
Lee Polito,69097197704055598,Male,167,107
Lee Price,48797200304167966,Male,156,105
Lee Ripper,81747200401145343,Male,193,69
Lee Sam,97804198010162492,Male,209,117
Lee Sandmann,45954201908108037,Female,196,79
Lee Smythe,42542193508271431,Male,181,93
Lee Smythe,60260194402299514,Male,189,94
Lee Turner,36921200108057627,Female,189,61
Lee Weinbauer,15038201205306976,Male,210,99
Lee Wright,71271197306263821,Female,160,52
Leeann Molina,37351193811179606,Male,154,70
Leif Diaz,45407195407315166,Female,210,104
Leigh Davidson,45333200803235490,Male,164,115
Leigh Madho,90714199901277744,Female,158,68
Leila Haynes,64864194006154764,Female,193,62
Leila Huber,36661195201309749,Male,154,65
Leila Huber,75477202001097288,Male,154,80
Leila Kim,39380200504114857,Female,201,65
Leilani Marietta,31924193905228092,Male,193,117
Lela Playford,76820195610213113,Female,183,89
Lela Thill,44936196711127657,Male,173,77
Leland Colby,44403201003124901,Male,201,93
Leland Davis,86019198404246925,Female,208,71
Leland Duckett,72713199112316211,Male,201,82
Leland Taranto,76118192006114823,Female,163,83
Lelia Garcia,89017195702079320,Male,190,90
Lelia Hayes,67755196208122662,Female,218,99
Len Williamson,35349194502121598,Female,159,67
Lena Almeda,48208201205241124,Male,219,84
Lena Bachman,53604196208213299,Female,170,86
Lena Harris,79167193206214971,Female,156,83
Lena Hasler,54304201412181638,Male,196,62
Lena Lewis,22196199111307750,Male,216,57
Lena Ungerecht,71878200606098028,Female,177,87
Lena Watson,50161197803097406,Male,211,63
Lena Yost,17682198604131052,Female,197,50
Lenard Coleman,52611197601054070,Female,183,77
Lenard Coleman,14834197301134438,Male,166,64
Lennie Taylor,76022194702206021,Female,178,72
